date,name,value,icon
0075,"Rita Ferro Rodrigues",3,
0075,"Ana Markl",3,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0075,"José Pinto Coelho",3,
0075,"José Rodrigues dos Santos",3,
0075,"Rui Veloso",2,
0084,"Joana Marques",4,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0084,"Bruno de Carvalho",4,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0084,"Gustavo Santos",4,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0084,"Luciana Abreu",4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0084,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0084,"Rita Ferro Rodrigues",3,
0084,"Ana Markl",3,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0084,"José Pinto Coelho",3,
0084,"José Rodrigues dos Santos",3,
0084,"Donald Trump",3,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0090,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0090,"Bruno de Carvalho",4,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0090,"Gustavo Santos",4,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0090,"Luciana Abreu",4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0090,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0090,"Rita Ferro Rodrigues",3,
0090,"Ana Markl",3,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0090,"José Pinto Coelho",3,
0090,"José Rodrigues dos Santos",3,
0090,"Donald Trump",3,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0091,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0091,"Bruno de Carvalho",4,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0091,"Gustavo Santos",4,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0091,"Luciana Abreu",4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0091,"Cristiano Ronaldo",4,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0091,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0091,"Rita Ferro Rodrigues",3,
0091,"Ana Markl",3,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0091,"José Pinto Coelho",3,
0091,"José Rodrigues dos Santos",3,
0094,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0094,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0094,"Bruno de Carvalho",4,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0094,"Luciana Abreu",4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0094,"Cristiano Ronaldo",4,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0094,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0094,"Rita Ferro Rodrigues",3,
0094,"Ana Markl",3,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0094,"José Pinto Coelho",3,
0094,"José Rodrigues dos Santos",3,
0097,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0097,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0097,"Bruno de Carvalho",4,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0097,"Luciana Abreu",4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0097,"Cristiano Ronaldo",4,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0097,"Ana Markl",4,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0097,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0097,"Rita Ferro Rodrigues",3,
0097,"José Pinto Coelho",3,
0097,"José Rodrigues dos Santos",3,
0102,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0102,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0102,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0102,"Bruno de Carvalho",4,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0102,"Cristiano Ronaldo",4,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0102,"Ana Markl",4,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0102,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0102,"Rita Ferro Rodrigues",3,
0102,"José Pinto Coelho",3,
0102,"José Rodrigues dos Santos",3,
0103,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0103,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0103,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0103,"Bruno de Carvalho",5,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0103,"Cristiano Ronaldo",4,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0103,"Ana Markl",4,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0103,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0103,"Rita Ferro Rodrigues",3,
0103,"José Pinto Coelho",3,
0103,"José Rodrigues dos Santos",3,
0105,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0105,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0105,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0105,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0105,"Cristiano Ronaldo",4,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0105,"Ana Markl",4,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0105,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0105,"Rita Ferro Rodrigues",3,
0105,"José Pinto Coelho",3,
0105,"José Rodrigues dos Santos",3,
0106,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0106,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0106,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0106,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0106,"Ana Markl",5,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0106,"Cristiano Ronaldo",4,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0106,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0106,"Rita Ferro Rodrigues",3,
0106,"José Pinto Coelho",3,
0106,"José Rodrigues dos Santos",3,
0108,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0108,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0108,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0108,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0108,"Ana Markl",5,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0108,"Cristiano Ronaldo",4,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0108,"Ana Malhoa",4,
0108,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0108,"Rita Ferro Rodrigues",3,
0108,"José Pinto Coelho",3,
0110,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0110,"Joana Marques",5,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0110,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0110,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0110,"Ana Markl",5,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0110,"Cristiano Ronaldo",5,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0110,"Ana Malhoa",4,
0110,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0110,"Rita Ferro Rodrigues",3,
0110,"José Pinto Coelho",3,
0111,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0111,"Joana Marques",6,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0111,"Ana Markl",6,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0111,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0111,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0111,"Cristiano Ronaldo",5,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0111,"Ana Malhoa",4,
0111,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0111,"Rita Ferro Rodrigues",3,
0111,"José Pinto Coelho",3,
0113,"Ana Markl",7,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0113,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0113,"Joana Marques",6,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0113,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0113,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0113,"Cristiano Ronaldo",5,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0113,"Ana Malhoa",4,
0113,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0113,"Rita Ferro Rodrigues",3,
0113,"José Pinto Coelho",3,
0114,"Ana Markl",7,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0114,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0114,"Joana Marques",6,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0114,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0114,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0114,"Cristiano Ronaldo",5,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0114,"Ana Malhoa",4,
0114,"Donald Trump",4,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0114,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0114,"Rita Ferro Rodrigues",3,
0116,"Ana Markl",7,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0116,"Joana Marques",7,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0116,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0116,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0116,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0116,"Cristiano Ronaldo",5,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0116,"Ana Malhoa",4,
0116,"Donald Trump",4,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0116,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0116,"Rita Ferro Rodrigues",3,
0117,"Joana Marques",8,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0117,"Ana Markl",7,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0117,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0117,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
0117,"Luciana Abreu",5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png/330px-Luciana_Abreu_%28J%C3%BAlia%2C_2024%29.png
0117,"Cristiano Ronaldo",5,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0117,"Ana Malhoa",4,
0117,"Donald Trump",4,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/TrumpPortrait.jpg/1024px-TrumpPortrait.jpg
0117,"Ljubomir Stanisic",3,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ljubomir_Stanisic_%28Time_Out_Lisboa%29.png
0117,"Rita Ferro Rodrigues",3,
0120,"Joana Marques",8,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0120,"Ana Markl",7,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0120,"Bruno de Carvalho",6,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0120,"Gustavo Santos",5,https://media-manager.noticiasaominuto.com/640/naom_613002dac4937.webp?crop_params=eyJsYW5kc2NhcGUiOnsiY3JvcFdpZHRoIjoxMDc4LCJjcm9wSGVpZ2h0Ijo2MDYsImNyb3BYIjowLCJjcm9wWSI6MH0sInBvcnRyYWl0Ijp7ImNyb3BXaWR0aCI6NjA3LCJjcm9wSGVpZ2h0IjoxMDc5LCJjcm9wWCI6MjIzLCJjcm9wWSI6MX19
